playerID,yearID,bat_G,bat_AB,bat_R,bat_H,bat_2B,bat_3B,bat_HR,bat_RBI,bat_SB,bat_CS,bat_BB,bat_SO,bat_IBB,bat_HBP,bat_SH,bat_SF,bat_GIDP,pit_W,pit_L,pit_G,pit_GS,pit_CG,pit_SHO,pit_SV,pit_IPouts,pit_H,pit_ER,pit_HR,pit_BB,pit_SO,pit_BAOpp,pit_ERA,pit_IBB,pit_WP,pit_HBP,pit_BK,pit_BFP,pit_GF,pit_R,pit_SH,pit_SF,pit_GIDP,app_G_all,app_GS,app_G_batting,app_G_defense,app_G_p,app_G_c,app_G_1b,app_G_2b,app_G_3b,app_G_ss,app_G_lf,app_G_cf,app_G_rf,app_G_of,app_G_dh,app_G_ph,app_G_pr,fld_G,fld_GS,fld_InnOuts,fld_PO,fld_A,fld_E,fld_DP,primary_pos,bat_PA_est,bat_TB_est,pit_IP,bat_pa_norm,bat_g_norm,bat_tb_norm,pit_ip_norm,pit_g_norm,pit_gs_norm,pit_sv_norm,app_g_norm,app_gs_norm,fld_g_norm,hitter_component,pitcher_component,fielding_component,raw_core_score,core_score,primary_role,player_name,core_rank,is_top_10_core,bwar,batting_bwar,pitching_bwar,bwar_positive,war_score,metric_score,metric_source,war_rank,metric_rank,is_top_10_war,is_top_10_metric
duncada01,1968,82,246,15,47,4,0,7,28.0,1.0,2.0,25,68.0,3.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,73.0,82.0,79.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,79.0,73.0,1923.0,474.0,41.0,7.0,5.0,C,276.0,72,0.0,0.39038189533239037,0.5061728395061729,0.288,0.0,0.0,0.0,0.0,0.5061728395061729,0.4591194968553459,0.48466257668711654,0.4033018946339078,0.0,0.49084687728203574,0.4417621895538322,0.446632134007604,Hitter,Dave Duncan,14,False,0.04,0.04,0.0,0.04,0.006051437216338881,0.006051437216338881,Baseball-Reference bWAR,21,21,False,False
lauzege01,1968,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,P,0.0,0,1.0,0.0,0.006172839506172839,0.0,0.004273504273504274,0.018518518518518517,0.0,0.0,0.006172839506172839,0.0,0.006134969325153374,0.0012345679012345679,0.005683760683760684,0.0044406574263424975,0.005683760683760684,0.005746417922141366,Pitcher,George Lauzerique,34,False,0.04,0.0,0.04,0.04,0.006051437216338881,0.006051437216338881,Baseball-Reference bWAR,22,22,False,False
sandeke01,1968,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,32.0,8.0,4.0,1.0,8.0,6.0,0.22,3.38,2.0,0.0,0.0,0.0,45.0,6.0,5.0,0.0,0.0,0.0,7,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,32.0,0.0,2.0,0.0,0.0,P,0.0,0,10.666666666666666,0.0,0.043209876543209874,0.0,0.04558404558404558,0.12962962962962962,0.0,0.0,0.043209876543209874,0.0,0.04294478527607362,0.008641975308641974,0.0484045584045584,0.031084601984397484,0.0484045584045584,0.04893816566274777,Pitcher,Ken Sanders,31,False,0.02,0.0,0.02,0.02,0.0030257186081694403,0.0030257186081694403,Baseball-Reference bWAR,23,23,False,False
lewisal01,1968,26,4,9,1,0,0,0,0.0,8.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,21.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,OF,5.0,1,0.0,0.007072135785007072,0.16049382716049382,0.004,0.0,0.0,0.0,0.0,0.16049382716049382,0.0,0.006134969325153374,0.03744926048160371,0.0,0.1001196697720215,0.09010770279481935,0.09110104155907833,Hitter,Allan Lewis,30,False,0.01,0.01,0.0,0.01,0.0015128593040847202,0.0015128593040847202,Baseball-Reference bWAR,24,24,False,False
akerja01,1968,54,7,1,1,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,54.0,0.0,0.0,0.0,11.0,224.0,72.0,34.0,6.0,33.0,44.0,0.25,4.1,6.0,4.0,6.0,0.0,330.0,30.0,39.0,0.0,0.0,0.0,54,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,224.0,2.0,14.0,1.0,1.0,P,8.0,1,74.66666666666667,0.011315417256011316,0.3333333333333333,0.004,0.3190883190883191,1.0,0.0,1.0,0.3333333333333333,0.0,0.3312883435582822,0.07498745874587458,0.45549857549857553,0.2397955010224949,0.45549857549857553,0.46051994856739936,Pitcher,Jack Aker,13,False,-1.42,-0.02,-1.4,0.0,0.0,0.0,Baseball-Reference bWAR,34,25,False,False
gosgeji01,1968,88,150,7,27,1,1,0,5.0,4.0,0.0,17,21.0,8.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,37.0,88.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,26.0,5.0,64.0,0.0,25.0,3.0,64.0,37.0,1160.0,99.0,5.0,0.0,3.0,OF,169.0,30,0.0,0.23903818953323905,0.5432098765432098,0.12,0.0,0.0,0.0,0.0,0.5432098765432098,0.23270440251572327,0.39263803680981596,0.2879687079819093,0.0,0.4412111598421742,0.39709004385795676,0.4014675268170284,Hitter,Jim Gosger,16,False,-0.75,-0.75,0.0,0.0,0.0,0.0,Baseball-Reference bWAR,33,26,False,False
spraged01,1968,47,7,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,47.0,1.0,0.0,0.0,4.0,206.0,51.0,25.0,5.0,34.0,34.0,0.2,3.28,5.0,6.0,2.0,0.0,282.0,16.0,29.0,0.0,0.0,0.0,47,1.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,206.0,8.0,15.0,2.0,0.0,P,7.0,0,68.66666666666667,0.009900990099009901,0.29012345679012347,0.0,0.2934472934472935,0.8703703703703703,0.029411764705882353,0.36363636363636365,0.29012345679012347,0.006289308176100629,0.2883435582822086,0.06495538442733162,0.35942631442631445,0.2104719053274056,0.35942631442631445,0.36338859600647394,Pitcher,Ed Sprague,18,False,-0.15000000000000002,-0.1,-0.05,0.0,0.0,0.0,Baseball-Reference bWAR,26,27,False,False
rudijo01,1968,68,181,10,32,5,1,1,12.0,1.0,1.0,12,32.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,50.0,68.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,1.0,56.0,0.0,17.0,0.0,56.0,50.0,1218.0,77.0,1.0,1.0,0.0,OF,197.0,42,0.0,0.27864214992927866,0.41975308641975306,0.168,0.0,0.0,0.0,0.0,0.41975308641975306,0.31446540880503143,0.34355828220858897,0.2958001222344457,0.0,0.3826530562665146,0.34438775063986315,0.3481842485200222,Hitter,Joe Rudi,20,False,-0.59,-0.59,0.0,0.0,0.0,0.0,Baseball-Reference bWAR,31,28,False,False
webstra02,1968,66,196,17,42,11,1,3,23.0,3.0,0.0,12,24.0,6.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,49.0,66.0,55.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,55.0,49.0,1332.0,454.0,27.0,6.0,33.0,1B,211.0,64,0.0,0.2984441301272984,0.4074074074074074,0.256,0.0,0.0,0.0,0.0,0.4074074074074074,0.3081761006289308,0.3374233128834356,0.3159923725705904,0.0,0.37262423205703676,0.3353618088513331,0.3390588056057903,Hitter,Ramon Webster,21,False,-0.02,-0.02,0.0,0.0,0.0,0.0,Baseball-Reference bWAR,25,29,False,False
roofph01,1968,34,64,5,12,0,0,1,2.0,1.0,0.0,2,15.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,17.0,34.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,17.0,507.0,116.0,6.0,4.0,2.0,C,67.0,15,0.0,0.09476661951909476,0.20987654320987653,0.06,0.0,0.0,0.0,0.0,0.20987654320987653,0.1069182389937107,0.19631901840490798,0.11431194230534164,0.0,0.17969246554885324,0.1617232189939679,0.16350604041239042,Hitter,Phil Roof,26,False,-0.54,-0.54,0.0,0.0,0.0,0.0,Baseball-Reference bWAR,30,30,False,False
piercto01,1968,17,6,1,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,17.0,3.0,0.0,0.0,1.0,98.0,39.0,14.0,3.0,10.0,16.0,0.29,3.86,2.0,1.0,1.0,0.0,146.0,5.0,16.0,0.0,0.0,0.0,17,3.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,98.0,1.0,8.0,0.0,1.0,P,7.0,0,32.666666666666664,0.009900990099009901,0.10493827160493827,0.0,0.1396011396011396,0.3148148148148148,0.08823529411764706,0.09090909090909091,0.10493827160493827,0.018867924528301886,0.10429447852760736,0.027918347390294584,0.15753820253820255,0.08077419511574697,0.15753820253820255,0.15927488873238083,Pitcher,Tony Pierce,27,False,-0.53,-0.09,-0.44,0.0,0.0,0.0,Baseball-Reference bWAR,29,31,False,False
boglewa01,1968,16,5,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,69.0,26.0,11.0,3.0,8.0,26.0,0.28,4.3,1.0,2.0,0.0,1.0,103.0,7.0,12.0,0.0,0.0,0.0,16,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,69.0,2.0,5.0,0.0,0.0,P,5.0,0,23.0,0.007072135785007072,0.09876543209876543,0.0,0.09829059829059829,0.2962962962962963,0.029411764705882353,0.0,0.09876543209876543,0.006289308176100629,0.09815950920245399,0.024703581469258037,0.1123931623931624,0.07281152511078813,0.1123931623931624,0.11363217394911122,Pitcher,Warren Bogle,28,False,-0.4,-0.07,-0.33,0.0,0.0,0.0,Baseball-Reference bWAR,28,32,False,False
lachere01,1968,19,60,3,9,1,0,0,4.0,0.0,0.0,1,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,15.0,19.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,15.0,416.0,82.0,5.0,3.0,0.0,C,63.0,10,0.0,0.0891089108910891,0.11728395061728394,0.04,0.0,0.0,0.0,0.0,0.11728395061728394,0.09433962264150944,0.09815950920245399,0.08983302774721916,0.0,0.10894709464258409,0.09805238517832568,0.09913330536721862,Hitter,Rene Lachemann,29,False,-0.67,-0.67,0.0,0.0,0.0,0.0,Baseball-Reference bWAR,32,33,False,False
fingero01,1968,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,0.0,0.57,27.0,0.0,1.0,1.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,P,0.0,0,1.3333333333333333,0.0,0.006172839506172839,0.0,0.005698005698005697,0.018518518518518517,0.0,0.0,0.006172839506172839,0.0,0.006134969325153374,0.0012345679012345679,0.006467236467236467,0.0044406574263424975,0.006467236467236467,0.006538530668301203,Pitcher,Rollie Fingers,33,False,-0.16,0.0,-0.16,0.0,0.0,0.0,Baseball-Reference bWAR,27,34,False,False
jacksre01,1969,152,549,123,151,36,3,47,118.0,13.0,5.0,114,142.0,20.0,12.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,147.0,152.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,144.0,150.0,0.0,5.0,0.0,150.0,147.0,4051.0,278.0,14.0,11.0,2.0,OF,677.0,334,0.0,0.9223433242506812,0.9382716049382716,1.0,0.0,0.0,0.0,0.0,0.9382716049382716,0.9074074074074074,0.9259259259259259,0.9332946479631311,0.0,0.928395061728395,0.9332946479631311,0.9443211524377032,Hitter,Reggie Jackson,2,True,9.26,9.26,0.0,9.26,1.0,1.0,Baseball-Reference bWAR,1,1,True,True
bandosa01,1969,162,609,106,171,25,3,31,113.0,1.0,4.0,111,82.0,5.0,11.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,162.0,162.0,162.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,162.0,4442.0,178.0,321.0,24.0,36.0,3B,734.0,295,0.0,1.0,1.0,0.8832335329341318,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.988323353293413,0.0,1.0,0.988323353293413,1.0,Hitter,Sal Bando,1,True,8.27,8.27,0.0,8.27,0.8930885529157667,0.8930885529157667,Baseball-Reference bWAR,2,2,True,True
greendi01,1969,136,483,61,133,25,6,12,64.0,2.0,3.0,53,94.0,3.0,8.0,3.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,131.0,136.0,131.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,131.0,131.0,3518.0,302.0,379.0,10.0,93.0,2B,553.0,206,0.0,0.7534059945504087,0.8395061728395061,0.6167664670658682,0.0,0.0,0.0,0.0,0.8395061728395061,0.808641975308642,0.808641975308642,0.7569620774597741,0.0,0.8277777777777777,0.7569620774597741,0.7659052828584204,Hitter,Dick Green,8,True,4.55,4.55,0.0,4.55,0.49136069114470843,0.49136069114470843,Baseball-Reference bWAR,3,3,True,True
odombl01,1969,43,79,15,21,2,1,5,16.0,0.0,0.0,2,24.0,0.0,1.0,8.0,0.0,0.0,15.0,6.0,32.0,32.0,10.0,3.0,0.0,694.0,179.0,75.0,15.0,112.0,150.0,0.21,2.92,5.0,13.0,6.0,1.0,965.0,0.0,87.0,0.0,0.0,0.0,43,32.0,43.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,32.0,32.0,688.0,27.0,32.0,4.0,4.0,P,90.0,40,231.33333333333334,0.1226158038147139,0.2654320987654321,0.11976047904191617,0.9365721997300945,0.5333333333333333,0.9142857142857143,0.0,0.2654320987654321,0.19753086419753085,0.19753086419753085,0.15089353032757777,0.7665432812801235,0.23962962962962964,0.7665432812801235,0.7755996847850993,Pitcher,Blue Moon Odom,7,True,4.32,1.57,2.75,4.32,0.46652267818574517,0.46652267818574517,Baseball-Reference bWAR,4,4,True,True
mondari01,1969,122,399,57,108,17,4,12,54.0,12.0,3.0,72,100.0,11.0,5.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,111.0,122.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,0.0,7.0,2.0,119.0,111.0,3056.0,262.0,3.0,10.0,0.0,OF,481.0,169,0.0,0.6553133514986376,0.7530864197530864,0.5059880239520959,0.0,0.0,0.0,0.0,0.7530864197530864,0.6851851851851852,0.7345679012345679,0.6599354323948732,0.0,0.7322222222222223,0.6599354323948732,0.667732306634013,Hitter,Rick Monday,9,True,3.79,3.79,0.0,3.79,0.40928725701943847,0.40928725701943847,Baseball-Reference bWAR,5,5,True,True
campabe01,1969,135,547,71,142,15,2,2,25.0,62.0,8.0,30,62.0,2.0,4.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,125.0,135.0,125.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,125.0,125.0,3352.0,220.0,391.0,21.0,72.0,SS,592.0,167,0.0,0.8065395095367848,0.8333333333333334,0.5,0.0,0.0,0.0,0.0,0.8333333333333334,0.7716049382716049,0.7716049382716049,0.781244323342416,0.0,0.8098765432098766,0.781244323342416,0.79047441380299,Hitter,Bert Campaneris,6,True,3.66,3.66,0.0,3.66,0.3952483801295897,0.3952483801295897,Baseball-Reference bWAR,6,6,True,True
hunteca01,1969,42,85,5,19,2,0,1,9.0,0.0,0.0,1,24.0,0.0,0.0,1.0,2.0,5.0,12.0,15.0,38.0,35.0,10.0,3.0,0.0,741.0,210.0,92.0,34.0,85.0,150.0,0.23,3.35,1.0,8.0,5.0,0.0,1002.0,0.0,99.0,0.0,0.0,0.0,42,35.0,42.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,38.0,35.0,741.0,17.0,32.0,0.0,4.0,P,89.0,24,247.0,0.12125340599455041,0.25925925925925924,0.0718562874251497,1.0,0.6333333333333333,1.0,0.0,0.25925925925925924,0.21604938271604937,0.2345679012345679,0.1439148647905521,0.8340000000000001,0.24469135802469139,0.8340000000000001,0.843853377764314,Pitcher,Catfish Hunter,4,True,2.64,0.31,2.33,2.64,0.28509719222462204,0.28509719222462204,Baseball-Reference bWAR,7,7,True,True
reynoto01,1969,107,315,51,81,10,0,2,20.0,1.0,3.0,34,29.0,1.0,8.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,77.0,107.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,8.0,90.0,0.0,22.0,1.0,89.0,77.0,2150.0,184.0,5.0,4.0,2.0,OF,363.0,97,0.0,0.494550408719346,0.6604938271604939,0.2904191616766467,0.0,0.0,0.0,0.0,0.6604938271604939,0.47530864197530864,0.5493827160493827,0.5073259677033057,0.0,0.5975308641975309,0.5377777777777778,0.5441314079908446,Hitter,Tommie Reynolds,13,False,1.77,1.77,0.0,1.77,0.19114470842332615,0.19114470842332615,Baseball-Reference bWAR,8,8,True,True
rolanji01,1969,39,21,0,2,0,0,0,0.0,0.0,0.0,1,9.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,39.0,3.0,2.0,0.0,1.0,259.0,59.0,21.0,2.0,46.0,48.0,0.19,2.19,6.0,4.0,6.0,0.0,359.0,8.0,24.0,0.0,0.0,0.0,39,3.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,259.0,4.0,13.0,0.0,3.0,P,22.0,2,86.33333333333333,0.02997275204359673,0.24074074074074073,0.005988023952095809,0.34952766531713897,0.65,0.08571428571428572,0.08333333333333333,0.24074074074074073,0.018518518518518517,0.24074074074074073,0.06972787697387543,0.33214497782918834,0.17851851851851852,0.33214497782918834,0.33606913842759445,Pitcher,Jim Roland,18,False,1.6900000000000002,-0.15,1.84,1.6900000000000002,0.18250539956803458,0.18250539956803458,Baseball-Reference bWAR,9,9,True,True
tartajo01,1969,75,266,28,71,11,1,0,11.0,3.0,4.0,9,11.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,55.0,75.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,34.0,0.0,63.0,0.0,13.0,2.0,63.0,55.0,1562.0,134.0,2.0,1.0,0.0,OF,282.0,84,0.0,0.38419618528610355,0.46296296296296297,0.25149700598802394,0.0,0.0,0.0,0.0,0.46296296296296297,0.3395061728395062,0.3888888888888889,0.38667962289166746,0.0,0.4209876543209876,0.38667962289166746,0.3912480885968402,Hitter,Jose Tartabull,17,False,0.8,0.8,0.0,0.8,0.08639308855291578,0.08639308855291578,Baseball-Reference bWAR,10,10,True,True
kubiate01,1969,92,305,38,76,9,1,2,27.0,2.0,0.0,25,35.0,2.0,1.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,65.0,92.0,74.0,0.0,0.0,0.0,33.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,75.0,65.0,1866.0,153.0,215.0,10.0,41.0,SS,338.0,93,0.0,0.4604904632152589,0.5679012345679012,0.27844311377245506,0.0,0.0,0.0,0.0,0.5679012345679012,0.4012345679012346,0.46296296296296297,0.46376788254150697,0.0,0.5107407407407407,0.46376788254150697,0.46924711532524493,Hitter,Ted Kubiak,14,False,0.73,0.73,0.0,0.73,0.07883369330453564,0.07883369330453564,Baseball-Reference bWAR,11,11,False,False
roofph01,1969,106,247,19,58,6,1,2,19.0,1.0,0.0,33,55.0,3.0,5.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,83.0,106.0,106.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,106.0,83.0,2155.0,493.0,40.0,9.0,4.0,C,289.0,72,0.0,0.39373297002724794,0.654320987654321,0.2155688622754491,0.0,0.0,0.0,0.0,0.654320987654321,0.5123456790123457,0.654320987654321,0.4280341627774827,0.0,0.614567901234568,0.5531111111111112,0.5596458985492614,Hitter,Phil Roof,12,False,0.63,0.63,0.0,0.63,0.06803455723542116,0.06803455723542116,Baseball-Reference bWAR,12,12,False,False
francti01,1969,32,85,12,29,6,1,3,20.0,0.0,0.0,12,11.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,18.0,32.0,20.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,20.0,18.0,503.0,158.0,7.0,2.0,11.0,1B,99.0,46,0.0,0.13487738419618528,0.19753086419753085,0.1377245508982036,0.0,0.0,0.0,0.0,0.19753086419753085,0.1111111111111111,0.12345679012345678,0.14769279686665623,0.0,0.16592592592592592,0.14933333333333335,0.15109764717762297,Hitter,Tito Francona,29,False,0.59,0.59,0.0,0.59,0.06371490280777538,0.06371490280777538,Baseball-Reference bWAR,13,13,False,False
johnsbo02,1969,51,67,5,23,1,0,1,9.0,0.0,0.0,3,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,6.0,51.0,8.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,9.0,6.0,164.0,60.0,6.0,0.0,8.0,1B,72.0,27,0.0,0.09809264305177112,0.3148148148148148,0.08083832335329341,0.0,0.0,0.0,0.0,0.3148148148148148,0.037037037037037035,0.05555555555555555,0.13971164543453207,0.0,0.2111111111111111,0.19,0.19224477431081494,Hitter,Bob Johnson,26,False,0.48,0.48,0.0,0.48,0.05183585313174946,0.05183585313174946,Baseball-Reference bWAR,14,14,False,False
caterda01,1969,152,584,64,153,24,2,10,76.0,1.0,4.0,28,40.0,3.0,2.0,1.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,139.0,152.0,145.0,0.0,0.0,132.0,4.0,0.0,0.0,19.0,0.0,1.0,20.0,0.0,10.0,1.0,156.0,139.0,3827.0,1125.0,108.0,9.0,113.0,1B,620.0,211,0.0,0.8446866485013624,0.9382716049382716,0.6317365269461078,0.0,0.0,0.0,0.0,0.9382716049382716,0.8580246913580247,0.9629629629629629,0.8421086276332188,0.0,0.9182716049382716,0.8421086276332188,0.8520578056028328,Hitter,Danny Cater,3,True,0.45,0.45,0.0,0.45,0.04859611231101512,0.04859611231101512,Baseball-Reference bWAR,15,15,False,False
